"UserId","Category","Num_books_for_Category","Spending"
"User_20433","Narrativa Straniera",1,54
"User_07296","Narrativa Straniera",1,45
"User_11702","Narrativa Straniera",1,10
"User_08063","Narrativa Straniera",2,30
"User_20435","Narrativa Straniera",1,60
"User_20436","Narrativa Straniera",1,2
"User_20437","Narrativa Straniera",1,1
"User_20438","Narrativa Straniera",1,12
"User_11704","Narrativa Straniera",1,36
"User_20440","Narrativa Straniera",1,6
"User_20441","Narrativa Straniera",2,32
"User_20442","Narrativa Straniera",1,18
"User_20443","Narrativa Straniera",1,22
"User_15550","Narrativa Straniera",2,40
"User_20444","Narrativa Straniera",1,29
"User_15551","Narrativa Straniera",1,40
"User_25305","Narrativa Straniera",2,54
"User_03537","Narrativa Straniera",1,6
"User_20446","Narrativa Straniera",1,6
"User_03538","Narrativa Straniera",1,5
"User_20447","Narrativa Straniera",1,6
"User_25306","Narrativa Straniera",1,35
"User_25307","Narrativa Straniera",1,34
"User_20448","Narrativa Straniera",1,6
"User_11710","Narrativa Straniera",1,12
"User_03542","Narrativa Straniera",1,36
"User_03544","Narrativa Straniera",1,10
"User_25308","Narrativa Straniera",1,30
"User_20452","Narrativa Straniera",1,2
"User_15553","Narrativa Straniera",1,5
"User_25309","Narrativa Straniera",1,40
"User_03546","Narrativa Straniera",1,6
"User_11712","Narrativa Straniera",1,60
"User_11713","Narrativa Straniera",1,72
"User_25310","Narrativa Straniera",1,50
"User_20454","Narrativa Straniera",1,60
"User_20455","Narrativa Straniera",1,28
"User_11715","Narrativa Straniera",1,14
"User_15555","Narrativa Straniera",1,6
"User_08065","Narrativa Straniera",1,4
"User_11718","Narrativa Straniera",2,25
"User_20457","Narrativa Straniera",1,5
"User_25311","Narrativa Straniera",1,12
"User_20460","Narrativa Straniera",1,12
"User_25312","Narrativa Straniera",1,48
"User_20462","Narrativa Straniera",1,20
"User_20463","Narrativa Straniera",1,6
"User_20464","Narrativa Straniera",1,24
"User_08066","Narrativa Straniera",1,10
"User_25313","Narrativa Straniera",1,49
"User_03552","Narrativa Straniera",1,52
"User_03553","Narrativa Straniera",1,6
"User_11725","Narrativa Straniera",1,2
"User_20466","Narrativa Straniera",1,14
"User_15558","Narrativa Straniera",1,15
"User_20468","Narrativa Straniera",1,15
"User_25314","Narrativa Straniera",1,20
"User_20470","Narrativa Straniera",1,37
"User_25315","Narrativa Straniera",1,4
"User_15559","Narrativa Straniera",1,49
"User_11729","Narrativa Straniera",2,120
"User_20471","Narrativa Straniera",1,51
"User_20472","Narrativa Straniera",1,5
"User_20473","Narrativa Straniera",1,45
"User_25316","Narrativa Straniera",1,20
"User_03564","Narrativa Straniera",1,10
"User_03565","Narrativa Straniera",2,29
"User_20478","Narrativa Straniera",1,24
"User_20480","Narrativa Straniera",1,14
"User_20481","Narrativa Straniera",1,5
"User_03566","Narrativa Straniera",1,10
"User_08068","Narrativa Straniera",1,19
"User_20482","Narrativa Straniera",1,18
"User_03568","Narrativa Straniera",1,4
"User_20484","Narrativa Straniera",1,20
"User_25317","Narrativa Straniera",1,2
"User_15561","Narrativa Straniera",1,30
"User_03570","Narrativa Straniera",1,55
"User_11734","Narrativa Straniera",1,10
"User_11735","Narrativa Straniera",2,4
"User_20486","Narrativa Straniera",1,6
"User_20487","Narrativa Straniera",1,18
"User_11738","Narrativa Straniera",1,14
"User_25318","Narrativa Straniera",1,40
"User_20488","Narrativa Straniera",1,18
"User_20489","Narrativa Straniera",1,40
"User_11741","Narrativa Straniera",1,24
"User_20491","Narrativa Straniera",1,30
"User_20492","Narrativa Straniera",1,10
"User_03572","Narrativa Straniera",1,39
"User_08069","Narrativa Straniera",1,50
"User_25319","Narrativa Straniera",1,28
"User_08070","Narrativa Straniera",3,83
"User_11745","Narrativa Straniera",1,4
"User_07299","Narrativa Straniera",1,26
"User_03574","Narrativa Straniera",1,35
"User_25320","Narrativa Straniera",1,33
"User_07300","Narrativa Straniera",1,60
"User_20494","Narrativa Straniera",1,12
"User_03575","Narrativa Straniera",1,6
"User_03577","Narrativa Straniera",1,5
"User_03579","Narrativa Straniera",1,36
"User_15565","Narrativa Straniera",1,42
"User_11752","Narrativa Straniera",1,66
"User_20497","Narrativa Straniera",1,6
"User_20498","Narrativa Straniera",1,5
"User_20499","Narrativa Straniera",1,10
"User_03581","Narrativa Straniera",1,5
"User_11754","Narrativa Straniera",1,10
"User_20500","Narrativa Straniera",1,4
"User_20501","Narrativa Straniera",1,16
"User_20502","Narrativa Straniera",1,12
"User_20503","Narrativa Straniera",1,7
"User_20505","Narrativa Straniera",1,20
"User_08072","Narrativa Straniera",1,20
"User_25321","Narrativa Straniera",1,32
"User_25322","Narrativa Straniera",1,2
"User_20506","Narrativa Straniera",2,112
"User_20507","Narrativa Straniera",1,6
"User_07302","Narrativa Straniera",1,14
"User_03589","Narrativa Straniera",1,4
"User_20509","Narrativa Straniera",1,28
"User_11758","Narrativa Straniera",1,10
"User_03592","Narrativa Straniera",1,4
"User_11759","Narrativa Straniera",1,3
"User_25323","Narrativa Straniera",1,10
"User_25324","Narrativa Straniera",1,5
"User_03594","Narrativa Straniera",1,45
"User_20512","Narrativa Straniera",1,55
"User_11762","Narrativa Straniera",1,6
"User_25325","Narrativa Straniera",1,36
"User_11763","Narrativa Straniera",1,5
"User_20514","Narrativa Straniera",1,60
"User_08073","Narrativa Straniera",1,6
"User_03597","Narrativa Straniera",1,12
"User_03598","Narrativa Straniera",1,10
"User_20515","Narrativa Straniera",1,39
"User_03599","Narrativa Straniera",1,16
"User_20516","Narrativa Straniera",1,10
"User_08074","Narrativa Straniera",1,22
"User_03602","Narrativa Straniera",1,43
"User_11768","Narrativa Straniera",1,24
"User_20518","Narrativa Straniera",2,32
"User_11774","Narrativa Straniera",1,1
"User_08075","Narrativa Straniera",1,20
"User_20519","Narrativa Straniera",1,5
"User_11775","Narrativa Straniera",1,6
"User_11776","Narrativa Straniera",1,2
"User_06678","Narrativa Straniera",1,44
"User_25326","Narrativa Straniera",1,10
"User_20521","Narrativa Straniera",1,45
"User_20522","Narrativa Straniera",1,4
"User_20524","Narrativa Straniera",1,40
"User_03606","Narrativa Straniera",1,10
"User_25327","Narrativa Straniera",1,12
"User_15569","Narrativa Straniera",1,5
"User_03608","Narrativa Straniera",2,42
"User_20527","Narrativa Straniera",1,6
"User_25328","Narrativa Straniera",1,5
"User_11785","Narrativa Straniera",1,3
"User_20528","Narrativa Straniera",1,60
"User_20529","Narrativa Straniera",1,6
"User_03612","Narrativa Straniera",1,72
"User_20531","Narrativa Straniera",1,38
"User_20532","Narrativa Straniera",1,49
"User_03615","Narrativa Straniera",1,50
"User_20533","Narrativa Straniera",1,12
"User_03617","Narrativa Straniera",1,66
"User_03618","Narrativa Straniera",1,58
"User_03619","Narrativa Straniera",1,16
"User_25329","Narrativa Straniera",1,30
"User_03620","Narrativa Straniera",1,4
"User_03621","Narrativa Straniera",1,42
"User_03622","Narrativa Straniera",1,4
"User_20537","Narrativa Straniera",1,66
"User_20538","Narrativa Straniera",1,8
"User_03626","Narrativa Straniera",1,30
"User_25330","Narrativa Straniera",1,60
"User_03627","Narrativa Straniera",1,71
"User_20539","Narrativa Straniera",1,6
"User_08078","Narrativa Straniera",2,86
"User_11793","Narrativa Straniera",1,49
"User_20540","Narrativa Straniera",1,10
"User_20541","Narrativa Straniera",2,20
"User_20542","Narrativa Straniera",1,12
"User_25331","Narrativa Straniera",1,4
"User_11796","Narrativa Straniera",1,38
"User_11798","Narrativa Straniera",1,6
"User_20544","Narrativa Straniera",1,20
"User_08079","Narrativa Straniera",1,5
"User_20545","Narrativa Straniera",1,40
"User_03633","Narrativa Straniera",1,56
"User_20546","Narrativa Straniera",1,4
"User_15571","Narrativa Straniera",1,10
"User_25332","Narrativa Straniera",1,49
"User_03636","Narrativa Straniera",1,40
"User_20548","Narrativa Straniera",1,6
"User_25333","Narrativa Straniera",1,2
"User_20549","Narrativa Straniera",1,51
"User_20550","Narrativa Straniera",1,50
"User_11801","Narrativa Straniera",1,1
"User_11806","Narrativa Straniera",1,6
"User_11807","Narrativa Straniera",1,6
"User_11810","Narrativa Straniera",1,60
"User_20553","Narrativa Straniera",1,12
"User_11811","Narrativa Straniera",1,14
"User_03644","Narrativa Straniera",1,5
"User_11812","Narrativa Straniera",1,66
"User_25334","Narrativa Straniera",1,13
"User_20555","Narrativa Straniera",1,10
"User_20557","Narrativa Straniera",1,12
"User_25335","Narrativa Straniera",1,55
"User_20558","Narrativa Straniera",1,48
"User_20559","Narrativa Straniera",1,6
"User_20560","Narrativa Straniera",1,6
"User_11814","Narrativa Straniera",1,4
"User_20561","Narrativa Straniera",1,4
"User_25336","Narrativa Straniera",1,18
"User_20562","Narrativa Straniera",1,10
"User_20565","Narrativa Straniera",1,15
"User_20566","Narrativa Straniera",1,2
"User_20568","Narrativa Straniera",1,40
"User_25337","Narrativa Straniera",1,30
"User_25338","Narrativa Straniera",1,4
"User_03650","Narrativa Straniera",1,41
"User_15578","Narrativa Straniera",1,6
"User_03651","Narrativa Straniera",1,10
"User_25339","Narrativa Straniera",1,60
"User_11820","Narrativa Straniera",1,15
"User_11821","Narrativa Straniera",1,6
"User_11822","Narrativa Straniera",1,60
"User_25340","Narrativa Straniera",1,24
"User_25341","Narrativa Straniera",1,24
"User_20570","Narrativa Straniera",1,12
"User_20571","Narrativa Straniera",1,6
"User_20572","Narrativa Straniera",1,18
"User_08081","Narrativa Straniera",1,30
"User_20573","Narrativa Straniera",1,3
"User_20575","Narrativa Straniera",3,104
"User_20576","Narrativa Straniera",1,36
"User_25342","Narrativa Straniera",1,45
"User_03659","Narrativa Straniera",1,55
"User_25343","Narrativa Straniera",1,16
"User_20578","Narrativa Straniera",1,26
"User_20579","Narrativa Straniera",1,8
"User_20580","Narrativa Straniera",1,10
"User_03663","Narrativa Straniera",1,14
"User_25344","Narrativa Straniera",1,4
"User_20583","Narrativa Straniera",1,24
"User_25345","Narrativa Straniera",1,12
"User_20587","Narrativa Straniera",1,9
"User_15583","Narrativa Straniera",1,10
"User_20588","Narrativa Straniera",1,20
"User_20589","Narrativa Straniera",1,8
"User_20590","Narrativa Straniera",1,10
"User_20591","Narrativa Straniera",1,6
"User_11825","Narrativa Straniera",1,10
"User_11826","Narrativa Straniera",1,6
"User_20592","Narrativa Straniera",1,2
"User_20593","Narrativa Straniera",1,16
"User_20594","Narrativa Straniera",1,50
"User_03667","Narrativa Straniera",1,45
"User_03668","Narrativa Straniera",1,36
"User_25346","Narrativa Straniera",1,6
"User_20598","Narrativa Straniera",1,72
"User_25347","Narrativa Straniera",1,55
"User_07314","Narrativa Straniera",1,42
"User_25348","Narrativa Straniera",1,30
"User_25349","Narrativa Straniera",1,10
"User_25350","Narrativa Straniera",1,10
"User_20600","Narrativa Straniera",1,4
"User_11831","Narrativa Straniera",1,12
"User_03673","Narrativa Straniera",1,10
"User_25351","Narrativa Straniera",1,8
"User_20601","Narrativa Straniera",1,45
"User_20602","Narrativa Straniera",1,6
"User_08082","Narrativa Straniera",1,24
"User_20605","Narrativa Straniera",1,5
"User_20606","Narrativa Straniera",1,16
"User_11832","Narrativa Straniera",1,72
"User_20607","Narrativa Straniera",1,3
"User_15586","Narrativa Straniera",2,16
"User_25352","Narrativa Straniera",1,5
"User_20608","Narrativa Straniera",1,1
"User_11833","Narrativa Straniera",1,11
"User_25353","Narrativa Straniera",1,6
"User_25354","Narrativa Straniera",1,36
"User_25355","Narrativa Straniera",1,8
"User_20611","Narrativa Straniera",1,26
"User_20613","Narrativa Straniera",1,6
"User_20614","Narrativa Straniera",1,36
"User_25356","Narrativa Straniera",1,66
"User_03683","Narrativa Straniera",1,26
"User_03684","Narrativa Straniera",1,16
"User_03686","Narrativa Straniera",1,10
"User_25357","Narrativa Straniera",1,36
"User_25358","Narrativa Straniera",1,55
"User_25359","Narrativa Straniera",1,20
"User_11837","Narrativa Straniera",1,6
"User_25360","Narrativa Straniera",1,50
"User_03688","Narrativa Straniera",1,10
"User_03689","Narrativa Straniera",2,57
"User_25361","Narrativa Straniera",1,10
"User_03690","Narrativa Straniera",1,10
"User_25362","Narrativa Straniera",1,50
"User_03691","Narrativa Straniera",1,31
"User_07317","Narrativa Straniera",1,10
"User_11840","Narrativa Straniera",1,2
"User_20617","Narrativa Straniera",1,12
"User_03697","Narrativa Straniera",1,30
"User_03699","Narrativa Straniera",2,120
"User_20620","Narrativa Straniera",1,12
"User_20621","Narrativa Straniera",1,30
"User_11842","Narrativa Straniera",1,10
"User_03701","Narrativa Straniera",1,72
"User_20622","Narrativa Straniera",1,31
"User_03702","Narrativa Straniera",1,10
"User_25363","Narrativa Straniera",2,16
"User_03704","Narrativa Straniera",1,6
"User_03705","Narrativa Straniera",1,12
"User_15593","Narrativa Straniera",1,5
"User_20628","Narrativa Straniera",1,4
"User_20629","Narrativa Straniera",1,43
"User_20630","Narrativa Straniera",1,8
"User_25364","Narrativa Straniera",1,10
"User_20632","Narrativa Straniera",1,10
"User_20633","Narrativa Straniera",1,16
"User_11845","Narrativa Straniera",1,6
"User_03709","Narrativa Straniera",1,4
"User_11848","Narrativa Straniera",1,2
"User_15594","Narrativa Straniera",1,11
"User_20639","Narrativa Straniera",1,60
"User_07318","Narrativa Straniera",1,18
"User_20640","Narrativa Straniera",1,6
"User_20642","Narrativa Straniera",2,56
"User_11850","Narrativa Straniera",1,4
"User_25365","Narrativa Straniera",1,41
"User_15595","Narrativa Straniera",1,18
"User_20643","Narrativa Straniera",1,1
"User_25366","Narrativa Straniera",1,10
"User_20644","Narrativa Straniera",1,2
"User_25367","Narrativa Straniera",1,14
"User_11852","Narrativa Straniera",1,48
"User_20645","Narrativa Straniera",1,14
"User_25368","Narrativa Straniera",1,30
"User_25369","Narrativa Straniera",1,10
"User_20646","Narrativa Straniera",1,6
"User_07319","Narrativa Straniera",1,44
"User_03717","Narrativa Straniera",2,62
"User_03718","Narrativa Straniera",1,10
"User_20647","Narrativa Straniera",1,34
"User_25370","Narrativa Straniera",1,1
"User_25371","Narrativa Straniera",1,5
"User_07320","Narrativa Straniera",1,50
"User_20648","Narrativa Straniera",1,50
"User_03722","Narrativa Straniera",2,85
"User_03723","Narrativa Straniera",1,51
"User_15601","Narrativa Straniera",1,48
"User_20650","Narrativa Straniera",1,43
"User_20651","Narrativa Straniera",1,6
"User_03731","Narrativa Straniera",1,3
"User_20652","Narrativa Straniera",1,14
"User_03732","Narrativa Straniera",1,5
"User_20653","Narrativa Straniera",1,40
"User_08083","Narrativa Straniera",1,53
"User_11860","Narrativa Straniera",1,12
"User_25372","Narrativa Straniera",1,3
"User_03733","Narrativa Straniera",1,22
"User_20656","Narrativa Straniera",1,4
"User_20657","Narrativa Straniera",1,10
"User_20658","Narrativa Straniera",1,4
"User_20659","Narrativa Straniera",1,6
"User_25373","Narrativa Straniera",1,45
"User_11864","Narrativa Straniera",1,14
"User_20660","Narrativa Straniera",1,12
"User_07322","Narrativa Straniera",1,4
"User_20662","Narrativa Straniera",1,10
"User_11865","Narrativa Straniera",1,10
"User_25374","Narrativa Straniera",1,30
"User_20663","Narrativa Straniera",1,12
"User_20664","Narrativa Straniera",1,5
"User_20665","Narrativa Straniera",2,8
"User_03740","Narrativa Straniera",1,5
"User_20666","Narrativa Straniera",1,30
"User_25375","Narrativa Straniera",2,38
"User_20668","Narrativa Straniera",1,10
"User_03743","Narrativa Straniera",1,3
"User_11872","Narrativa Straniera",1,4
"User_25376","Narrativa Straniera",1,4
"User_20669","Narrativa Straniera",1,1
"User_11873","Narrativa Straniera",1,4
"User_15603","Narrativa Straniera",1,10
"User_25377","Narrativa Straniera",1,50
"User_20670","Narrativa Straniera",1,4
"User_20671","Narrativa Straniera",1,20
"User_11874","Narrativa Straniera",1,18
"User_11875","Narrativa Straniera",1,30
"User_25378","Narrativa Straniera",1,20
"User_25379","Narrativa Straniera",1,6
"User_07323","Narrativa Straniera",1,5
"User_03747","Narrativa Straniera",1,26
"User_25380","Narrativa Straniera",1,32
"User_11877","Narrativa Straniera",1,6
"User_11878","Narrativa Straniera",1,54
"User_25381","Narrativa Straniera",1,42
"User_03749","Narrativa Straniera",1,4
"User_20674","Narrativa Straniera",1,55
"User_20677","Narrativa Straniera",1,10
"User_03752","Narrativa Straniera",1,4
"User_03753","Narrativa Straniera",1,50
"User_20678","Narrativa Straniera",2,32
"User_25382","Narrativa Straniera",1,8
"User_11882","Narrativa Straniera",1,43
"User_11885","Narrativa Straniera",1,47
"User_20679","Narrativa Straniera",1,10
"User_20681","Narrativa Straniera",3,72
"User_20683","Narrativa Straniera",1,30
"User_20684","Narrativa Straniera",1,6
"User_03756","Narrativa Straniera",1,7
"User_20685","Narrativa Straniera",1,43
"User_03757","Narrativa Straniera",1,10
"User_15607","Narrativa Straniera",1,5
"User_20687","Narrativa Straniera",1,10
"User_25383","Narrativa Straniera",1,34
"User_11891","Narrativa Straniera",1,10
"User_03758","Narrativa Straniera",4,14
"User_03759","Narrativa Straniera",1,8
"User_20689","Narrativa Straniera",1,28
"User_25384","Narrativa Straniera",1,18
"User_11895","Narrativa Straniera",1,10
"User_25385","Narrativa Straniera",1,45
"User_20691","Narrativa Straniera",1,2
"User_15608","Narrativa Straniera",1,10
"User_11896","Narrativa Straniera",1,4
"User_20692","Narrativa Straniera",1,12
"User_03765","Narrativa Straniera",3,24
"User_03766","Narrativa Straniera",1,30
"User_20693","Narrativa Straniera",1,8
"User_11899","Narrativa Straniera",1,42
"User_20694","Narrativa Straniera",1,2
"User_20695","Narrativa Straniera",1,15
"User_08084","Narrativa Straniera",1,4
"User_03768","Narrativa Straniera",1,12
"User_20699","Narrativa Straniera",1,8
"User_11900","Narrativa Straniera",1,30
"User_25386","Narrativa Straniera",1,10
"User_25387","Narrativa Straniera",2,10
"User_25388","Narrativa Straniera",1,20
"User_25389","Narrativa Straniera",1,7
"User_20700","Narrativa Straniera",1,50
"User_03770","Narrativa Straniera",1,13
"User_03771","Narrativa Straniera",1,6
"User_03772","Narrativa Straniera",1,66
"User_20702","Narrativa Straniera",2,8
"User_25390","Narrativa Straniera",1,20
"User_20704","Narrativa Straniera",1,35
"User_15609","Narrativa Straniera",1,10
"User_25391","Narrativa Straniera",1,34
"User_03776","Narrativa Straniera",1,33
"User_03777","Narrativa Straniera",1,10
"User_03778","Narrativa Straniera",1,4
"User_03780","Narrativa Straniera",1,2
"User_20706","Narrativa Straniera",1,14
"User_20707","Narrativa Straniera",1,4
"User_25392","Narrativa Straniera",1,35
"User_25393","Narrativa Straniera",1,10
"User_03785","Narrativa Straniera",2,8
"User_11911","Narrativa Straniera",1,6
"User_20710","Narrativa Straniera",2,74
"User_15616","Narrativa Straniera",1,42
"User_20713","Narrativa Straniera",1,55
"User_20714","Narrativa Straniera",1,5
"User_20715","Narrativa Straniera",1,12
"User_03791","Narrativa Straniera",1,5
"User_11914","Narrativa Straniera",1,10
"User_11915","Narrativa Straniera",1,6
"User_20716","Narrativa Straniera",1,35
"User_08086","Narrativa Straniera",1,4
"User_25394","Narrativa Straniera",1,30
"User_20719","Narrativa Straniera",1,6
"User_20721","Narrativa Straniera",1,6
"User_25395","Narrativa Straniera",1,8
"User_11919","Narrativa Straniera",1,18
"User_08087","Narrativa Straniera",2,12
"User_25396","Narrativa Straniera",1,5
"User_20724","Narrativa Straniera",1,6
"User_25397","Narrativa Straniera",1,18
"User_20725","Narrativa Straniera",1,6
"User_20726","Narrativa Straniera",1,20
"User_20727","Narrativa Straniera",1,56
"User_08088","Narrativa Straniera",2,33
"User_03798","Narrativa Straniera",1,30
"User_25398","Narrativa Straniera",1,6
"User_03799","Narrativa Straniera",3,25
"User_11924","Narrativa Straniera",1,4
"User_25399","Narrativa Straniera",1,4
"User_25400","Narrativa Straniera",1,24
"User_07330","Narrativa Straniera",1,2
"User_20730","Narrativa Straniera",1,12
"User_25401","Narrativa Straniera",1,40
"User_03803","Narrativa Straniera",1,10
"User_11927","Narrativa Straniera",1,1
"User_03804","Narrativa Straniera",1,24
"User_07332","Narrativa Straniera",1,5
"User_20731","Narrativa Straniera",1,60
"User_20732","Narrativa Straniera",1,44
"User_20733","Narrativa Straniera",1,40
"User_03806","Narrativa Straniera",3,116
"User_11929","Narrativa Straniera",1,4
"User_11930","Narrativa Straniera",1,4
"User_03808","Narrativa Straniera",1,36
"User_03810","Narrativa Straniera",1,10
"User_11933","Narrativa Straniera",1,12
"User_25402","Narrativa Straniera",1,16
"User_20737","Narrativa Straniera",1,55
"User_25403","Narrativa Straniera",1,14
"User_20738","Narrativa Straniera",1,10
"User_08090","Narrativa Straniera",1,10
"User_11937","Narrativa Straniera",1,14
"User_15623","Narrativa Straniera",1,1
"User_25404","Narrativa Straniera",1,20
"User_11938","Narrativa Straniera",1,12
"User_25405","Narrativa Straniera",1,22
"User_03816","Narrativa Straniera",1,21
"User_25406","Narrativa Straniera",1,12
"User_11943","Narrativa Straniera",1,42
"User_20741","Narrativa Straniera",1,40
"User_25407","Narrativa Straniera",1,55
"User_20744","Narrativa Straniera",2,72
"User_25408","Narrativa Straniera",1,20
"User_20745","Narrativa Straniera",1,48
"User_25409","Narrativa Straniera",1,11
"User_25410","Narrativa Straniera",1,30
"User_03821","Narrativa Straniera",1,14
"User_25411","Narrativa Straniera",1,48
"User_03823","Narrativa Straniera",1,10
"User_20747","Narrativa Straniera",1,28
"User_03825","Narrativa Straniera",1,10
"User_25412","Narrativa Straniera",1,30
"User_20748","Narrativa Straniera",1,20
"User_20749","Narrativa Straniera",1,18
"User_03827","Narrativa Straniera",1,6
"User_25413","Narrativa Straniera",1,14
"User_15627","Narrativa Straniera",1,40
"User_25414","Narrativa Straniera",1,2
"User_15629","Narrativa Straniera",1,2
"User_25415","Narrativa Straniera",1,49
"User_03828","Narrativa Straniera",1,30
"User_20752","Narrativa Straniera",1,6
"User_25416","Narrativa Straniera",1,40
"User_25417","Narrativa Straniera",1,35
"User_20753","Narrativa Straniera",1,55
"User_20754","Narrativa Straniera",1,5
"User_20755","Narrativa Straniera",1,72
"User_25418","Narrativa Straniera",1,6
"User_03829","Narrativa Straniera",1,25
"User_20756","Narrativa Straniera",1,20
"User_03830","Narrativa Straniera",1,16
"User_20757","Narrativa Straniera",1,4
"User_25419","Narrativa Straniera",1,18
"User_25420","Narrativa Straniera",1,12
"User_11956","Narrativa Straniera",1,30
"User_25421","Narrativa Straniera",1,24
"User_03833","Narrativa Straniera",1,6
"User_25422","Narrativa Straniera",1,2
"User_25423","Narrativa Straniera",1,5
"User_08092","Narrativa Straniera",1,6
"User_15633","Narrativa Straniera",1,5
"User_11960","Narrativa Straniera",1,24
"User_25424","Narrativa Straniera",1,10
"User_20762","Narrativa Straniera",1,20
"User_03834","Narrativa Straniera",2,126
"User_25425","Narrativa Straniera",1,8
"User_03836","Narrativa Straniera",2,117
"User_20764","Narrativa Straniera",1,10
"User_20765","Narrativa Straniera",1,18
"User_06682","Narrativa Straniera",1,35
"User_03837","Narrativa Straniera",1,20
"User_07336","Narrativa Straniera",1,66
"User_25426","Narrativa Straniera",1,4
"User_20767","Narrativa Straniera",1,6
"User_25427","Narrativa Straniera",1,6
"User_11966","Narrativa Straniera",1,50
"User_15635","Narrativa Straniera",1,30
"User_20769","Narrativa Straniera",1,50
"User_20770","Narrativa Straniera",1,2
"User_11971","Narrativa Straniera",1,36
"User_20772","Narrativa Straniera",1,6
"User_20773","Narrativa Straniera",1,12
"User_03845","Narrativa Straniera",1,6
"User_03846","Narrativa Straniera",1,26
"User_15636","Narrativa Straniera",1,48
"User_25428","Narrativa Straniera",1,50
"User_20774","Narrativa Straniera",1,5
"User_08093","Narrativa Straniera",3,89
"User_20776","Narrativa Straniera",1,15
"User_03847","Narrativa Straniera",1,9
"User_20777","Narrativa Straniera",1,43
"User_03849","Narrativa Straniera",1,4
"User_25429","Narrativa Straniera",1,40
"User_11975","Narrativa Straniera",1,32
"User_03850","Narrativa Straniera",1,12
"User_20778","Narrativa Straniera",1,22
"User_14410","Narrativa Straniera",1,5
"User_03851","Narrativa Straniera",1,10
"User_20780","Narrativa Straniera",1,30
"User_11977","Narrativa Straniera",1,28
"User_20781","Narrativa Straniera",1,5
"User_20782","Narrativa Straniera",1,4
"User_20783","Narrativa Straniera",1,20
"User_03855","Narrativa Straniera",1,14
"User_03856","Narrativa Straniera",1,18
"User_20785","Narrativa Straniera",1,20
"User_03857","Narrativa Straniera",1,6
"User_20786","Narrativa Straniera",1,48
"User_20787","Narrativa Straniera",1,11
"User_20788","Narrativa Straniera",1,4
"User_25430","Narrativa Straniera",1,40
"User_20789","Narrativa Straniera",1,10
"User_03860","Narrativa Straniera",1,10
"User_11980","Narrativa Straniera",1,2
"User_20793","Narrativa Straniera",1,48
"User_20794","Narrativa Straniera",1,12
"User_20795","Narrativa Straniera",1,24
"User_20797","Narrativa Straniera",1,53
"User_15639","Narrativa Straniera",1,35
"User_20798","Narrativa Straniera",1,66
"User_20799","Narrativa Straniera",1,8
"User_20800","Narrativa Straniera",1,24
"User_25431","Narrativa Straniera",1,10
"User_14441","Narrativa Straniera",1,29
"User_11983","Narrativa Straniera",1,4
"User_03864","Narrativa Straniera",1,8
"User_11986","Narrativa Straniera",1,60
"User_25432","Narrativa Straniera",1,4
"User_25433","Narrativa Straniera",1,24
"User_25434","Narrativa Straniera",1,35
"User_20803","Narrativa Straniera",1,4
"User_07337","Narrativa Straniera",1,10
"User_15641","Narrativa Straniera",1,22
"User_11989","Narrativa Straniera",1,10
"User_20805","Narrativa Straniera",1,10
"User_03866","Narrativa Straniera",1,54
"User_25435","Narrativa Straniera",1,10
"User_20809","Narrativa Straniera",2,21
"User_03867","Narrativa Straniera",1,45
"User_25436","Narrativa Straniera",1,35
"User_11990","Narrativa Straniera",1,51
"User_08096","Narrativa Straniera",1,10
"User_03868","Narrativa Straniera",1,12
"User_20811","Narrativa Straniera",1,45
"User_20812","Narrativa Straniera",1,57
"User_15643","Narrativa Straniera",1,10
"User_20814","Narrativa Straniera",1,20
"User_03870","Narrativa Straniera",1,3
"User_25437","Narrativa Straniera",1,18
"User_20816","Narrativa Straniera",1,5
"User_20817","Narrativa Straniera",1,54
"User_11993","Narrativa Straniera",1,6
"User_20818","Narrativa Straniera",1,4
"User_20819","Narrativa Straniera",1,4
"User_20820","Narrativa Straniera",1,34
"User_20821","Narrativa Straniera",1,6
"User_03874","Narrativa Straniera",1,7
"User_03875","Narrativa Straniera",1,26
"User_20822","Narrativa Straniera",1,4
"User_25438","Narrativa Straniera",1,4
"User_20823","Narrativa Straniera",2,132
"User_25439","Narrativa Straniera",1,72
"User_11996","Narrativa Straniera",1,2
"User_20827","Narrativa Straniera",1,4
"User_20828","Narrativa Straniera",1,6
"User_07340","Narrativa Straniera",1,7
"User_15647","Narrativa Straniera",1,24
"User_20830","Narrativa Straniera",1,10
"User_20831","Narrativa Straniera",1,20
"User_20833","Narrativa Straniera",1,10
"User_03879","Narrativa Straniera",1,2
"User_20834","Narrativa Straniera",1,66
"User_25440","Narrativa Straniera",1,10
"User_03880","Narrativa Straniera",1,50
"User_20836","Narrativa Straniera",1,12
"User_20837","Narrativa Straniera",1,10
"User_03881","Narrativa Straniera",1,29
"User_03883","Narrativa Straniera",1,16
"User_20840","Narrativa Straniera",1,20
"User_12004","Narrativa Straniera",1,6
"User_20842","Narrativa Straniera",1,14
"User_03884","Narrativa Straniera",1,4
"User_20843","Narrativa Straniera",1,48
"User_20844","Narrativa Straniera",1,12
"User_25441","Narrativa Straniera",1,10
"User_06683","Narrativa Straniera",1,60
"User_12007","Narrativa Straniera",1,10
"User_03887","Narrativa Straniera",1,19
"User_20846","Narrativa Straniera",1,50
"User_20847","Narrativa Straniera",1,12
"User_12010","Narrativa Straniera",1,17
